,Session_Name_,Trial_Index_,Trial_Recycled_,block_number,pic_1,pic_type1_1,expected,pic_search_1,TRIAL_INDEX,RESPONSE,KEYPRESS,RT,DISPLAY_ON_TIME,KEY_RESPONSE_TIME,seq,presenting_type,prop_presentation
5,M270722,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1878,125789.85,127668.34,6,14,15
6,M270722,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,1500,133624.46,135124.8,6,15,16
7,M270722,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,incorrect,w,3155,141088.82,144244.52,6,15,16
8,M270722,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1288,150204.17,151492.47,6,14,16
9,M270722,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,1106,157458.41,158564.54,6,15,17
10,M270722,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,2046,164532.47,166579.31,6,17,15
11,M270722,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,1126,172557.15,173683.64,6,14,16
12,M270722,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,1092,179631.3,180723.98,6,16,14
13,M270722,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1095,186685.42,187780.86,6,16,14
14,M270722,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,2721,193729.5,196451.23,6,17,15
15,M270722,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,incorrect,w,3897,202394.58,206292.07,6,15,17
16,M270722,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,3107,212240.38,215348.2,6,16,15
17,M270722,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,2362,221305.61,223667.95,6,15,14
18,M270722,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,2862,229620.5,232483.33,6,15,14
19,M270722,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,5025,238435.62,243460.71,6,14,17
20,M270722,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1680,249412.08,251092.29,6,17,16
21,M270722,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1710,257046.48,258756.67,6,14,17
22,M270722,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,3565,264711.02,268276.56,6,17,16
23,M270722,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1825,274226.55,276051.72,6,16,15
24,M270722,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1939,282001.11,283940.16,6,17,17
25,M270722,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,988,289895.69,290884.01,6,16,16
26,M270722,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,1014,296829.76,297844.51,6,16,16
27,M270722,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,3138,303793.78,306932.07,6,15,15
28,M270722,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1988,312879.11,314867.77,6,15,15
29,M270722,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,1702,320813.75,322516.08,6,14,14
30,M270722,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,2511,328468.25,330980.24,6,17,17
31,M270722,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,1279,336933.12,338212.75,6,14,14
0,A2010822,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,incorrect,MISSING_DATA,-153141,120373.89,-32768.0,18,14,17
1,A2010822,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1056,131370.25,132427.14,18,14,17
2,A2010822,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,2506,138384.36,140891.14,18,15,14
3,A2010822,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,2197,146869.36,149066.98,18,15,14
4,A2010822,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,2504,155044.09,157548.34,18,16,15
5,A2010822,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,4359,163509.01,167868.05,18,16,15
6,A2010822,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,incorrect,MISSING_DATA,-206583,173815.09,-32768.0,18,17,16
7,A2010822,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1954,184841.47,186795.75,18,17,16
8,A2010822,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,incorrect,MISSING_DATA,-225504,192736.12,-32768.0,18,16,16
9,A2010822,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,3757,203742.52,207500.2,18,17,17
10,A2010822,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,2530,213448.21,215979.14,18,15,15
11,A2010822,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,2058,221953.12,224011.98,18,16,16
12,A2010822,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,996,229957.83,230954.7,18,14,14
13,A2010822,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1095,236931.89,238027.46,18,14,14
14,A2010822,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,2286,243965.96,246252.24,18,15,15
15,A2010822,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,1716,252230.82,253947.75,18,17,17
16,A2010822,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1295,259915.28,261210.79,18,14,15
17,A2010822,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,incorrect,s,4479,267179.56,271658.98,18,17,14
18,A2010822,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,2299,277615.65,279915.56,18,17,14
19,A2010822,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,1506,285880.43,287386.74,18,16,17
20,A2010822,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,2180,293334.86,295514.89,18,15,16
21,A2010822,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,2192,301499.58,303691.95,18,16,17
22,A2010822,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1839,309644.35,311483.6,18,15,16
23,A2010822,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1494,317428.82,318923.46,18,14,15
24,A2010822,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1867,324863.18,326730.92,18,15,17
25,A2010822,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,4007,332707.78,336715.49,18,14,16
26,A2010822,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,1923,342663.56,344586.98,18,14,16
27,A2010822,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,3131,350528.17,353659.62,18,17,15
28,A2010822,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,2967,359603.42,362571.14,18,17,15
29,A2010822,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,1715,368518.64,370234.53,18,16,14
30,A2010822,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,3109,376213.19,379323.09,18,15,17
31,A2010822,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,2278,385268.41,387547.3,18,16,14
0,D280722,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,1773,85524.46,87297.56,10,14,17
1,D280722,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,943,93248.91,94192.12,10,14,17
2,D280722,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,1268,100172.97,101441.21,10,15,14
3,D280722,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,2340,107387.15,109727.93,10,15,14
4,D280722,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,942,115682.03,116624.46,10,16,15
5,D280722,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1136,122576.03,123712.26,10,16,15
6,D280722,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,932,129660.15,130592.51,10,17,16
7,D280722,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1040,136544.14,137584.77,10,17,16
8,D280722,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1051,143558.24,144609.9,10,16,16
9,D280722,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,2426,150582.37,153008.95,10,17,17
10,D280722,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1490,158957.23,160447.96,10,15,15
11,D280722,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,810,166391.63,167201.73,10,16,16
12,D280722,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,873,173175.53,174048.8,10,14,14
13,D280722,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,785,179999.51,180785.17,10,14,14
14,D280722,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,1555,186733.47,188288.7,10,15,15
15,D280722,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,1182,194257.85,195440.62,10,17,17
16,D280722,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,641,201422.06,202064.01,10,14,15
17,D280722,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,3584,208015.91,211600.53,10,17,14
18,D280722,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,incorrect,s,1441,217551.48,218992.87,10,17,14
19,D280722,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,1945,224935.76,226881.25,10,16,17
20,D280722,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1316,232860.44,234176.82,10,15,16
21,D280722,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,852,240124.59,240977.14,10,16,17
22,D280722,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1212,246948.64,248161.04,10,15,16
23,D280722,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,794,254102.77,254897.17,10,14,15
24,D280722,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,incorrect,w,1938,260846.76,262785.09,10,15,17
25,D280722,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,1111,268761.35,269872.82,10,14,16
26,D280722,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,794,275815.48,276609.82,10,14,16
27,D280722,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,1244,282549.36,283793.63,10,17,15
28,D280722,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,incorrect,s,992,289743.6,290736.46,10,17,15
29,D280722,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,4112,296687.62,300800.32,10,16,14
30,D280722,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,889,306743.48,307633.01,10,15,17
31,D280722,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,1286,313577.51,314864.27,10,16,14
0,I120922,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,1986,228754.5,230741.42,22,16,17
1,I120922,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,852,236689.05,237541.98,22,16,17
2,I120922,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,1547,243513.09,245060.9,22,17,14
3,I120922,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1404,251017.46,252421.62,22,17,14
4,I120922,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1473,258371.7,259845.61,22,14,15
5,I120922,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1458,265796.05,267254.67,22,14,15
6,I120922,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,1868,273210.38,275078.45,22,15,16
7,I120922,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1098,281034.95,282133.52,22,15,16
8,I120922,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1240,288109.08,289349.56,22,14,16
9,I120922,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,1049,295293.24,296342.54,22,15,17
10,I120922,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1175,302287.34,303462.47,22,17,15
11,I120922,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,incorrect,q,754,309411.41,310165.52,22,14,16
12,I120922,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,946,316115.32,317062.12,22,16,14
13,I120922,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1347,323009.33,324356.78,22,16,14
14,I120922,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,1061,330303.64,331365.57,22,17,15
15,I120922,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,1119,337317.74,338437.53,22,15,17
16,I120922,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1182,344391.86,345574.58,22,16,15
17,I120922,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,incorrect,s,2202,351515.99,353718.7,22,15,14
18,I120922,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,incorrect,w,1577,359660.71,361238.06,22,15,14
19,I120922,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,788,367185.12,367973.35,22,14,17
20,I120922,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1111,373949.07,375060.75,22,17,16
21,I120922,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1088,381013.19,382101.36,22,14,17
22,I120922,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1061,388047.23,389108.74,22,17,16
23,I120922,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1142,395071.41,396214.26,22,16,15
24,I120922,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1889,402195.48,404085.01,22,17,17
25,I120922,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,972,410040.09,411012.73,22,16,16
26,I120922,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,810,416954.06,417764.74,22,16,16
27,I120922,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,1129,423708.03,424837.67,22,15,15
28,I120922,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1209,430812.16,432022.08,22,15,15
29,I120922,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,incorrect,a,1352,437996.38,439349.05,22,14,14
30,I120922,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,1068,445320.64,446389.31,22,17,17
31,I120922,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,1420,452344.71,453765.55,22,14,14
0,A140922,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,2839,77936.59,80776.28,30,16,17
1,A140922,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1799,86751.69,88551.61,30,16,17
2,A140922,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,1912,94496.24,96408.52,30,17,14
3,A140922,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1444,102370.77,103814.91,30,17,14
4,A140922,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,2049,109765.16,111814.75,30,14,15
5,A140922,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1277,117769.84,119047.82,30,14,15
6,A140922,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,3595,125004.01,128599.78,30,15,16
7,A140922,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,2289,134549.58,136839.17,30,15,16
8,A140922,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,3574,142784.39,146359.39,30,14,16
9,A140922,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,3651,152339.89,155991.67,30,15,17
10,A140922,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1338,161965.5,163304.26,30,17,15
11,A140922,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,2032,169269.73,171302.46,30,14,16
12,A140922,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,778,177244.37,178023.26,30,16,14
13,A140922,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1478,183968.36,185446.58,30,16,14
14,A140922,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,2887,191392.66,194280.25,30,17,15
15,A140922,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,2728,200237.81,202966.44,30,15,17
16,A140922,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,incorrect,MISSING_DATA,-241710,208942.91,-32768.0,30,16,15
17,A140922,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,2374,219969.3,222343.36,30,15,14
18,A140922,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,1200,228294.13,229494.82,30,15,14
19,A140922,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,1129,235438.34,236567.45,30,14,17
20,A140922,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1398,242512.4,243911.03,30,17,16
21,A140922,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1095,249856.66,250951.8,30,14,17
22,A140922,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1089,256900.82,257990.51,30,17,16
23,A140922,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1112,263934.94,265047.55,30,16,15
24,A140922,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1899,271019.01,272918.68,30,17,17
25,A140922,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,1111,278863.55,279975.3,30,16,16
26,A140922,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,1016,285917.72,286934.51,30,16,16
27,A140922,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,1540,292881.73,294422.53,30,15,15
28,A140922,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1338,300366.08,301704.11,30,15,15
29,A140922,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,979,307650.37,308630.28,30,14,14
30,A140922,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,2163,314594.38,316758.31,30,17,17
31,A140922,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,1250,322709.13,323959.39,30,14,14
0,P010822,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,incorrect,MISSING_DATA,-164500,131732.48,-32768.0,19,14,17
1,P010822,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,incorrect,MISSING_DATA,-175526,142758.92,-32768.0,19,14,17
2,P010822,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,2825,153765.28,156590.69,19,15,14
3,P010822,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,2994,162540.41,165534.7,19,15,14
4,P010822,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,2872,171495.66,174367.8,19,16,15
5,P010822,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,2655,180320.77,182976.22,19,16,15
6,P010822,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,3431,188935.81,192367.31,19,17,16
7,P010822,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,2669,198321.31,200990.64,19,17,16
8,P010822,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,incorrect,MISSING_DATA,-239704,206936.37,-32768.0,19,16,16
9,P010822,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,1843,217932.76,219775.85,19,17,17
10,P010822,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1692,225747.29,227440.16,19,15,15
11,P010822,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,2271,233391.79,235663.32,19,16,16
12,P010822,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,1929,241606.55,243536.08,19,14,14
13,P010822,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1767,249511.15,251279.05,19,14,14
14,P010822,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,4885,257225.71,262110.84,19,15,15
15,P010822,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,incorrect,MISSING_DATA,-300830,268062.0,-32768.0,19,17,17
16,P010822,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1592,279078.47,280671.11,19,14,15
17,P010822,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,2368,286622.8,288991.62,19,17,14
18,P010822,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,1944,294967.72,296911.86,19,17,14
19,P010822,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,2925,302882.29,305808.05,19,16,17
20,P010822,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,2546,311757.54,314304.16,19,15,16
21,P010822,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1812,320282.51,322095.29,19,16,17
22,P010822,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1984,328047.01,330031.25,19,15,16
23,P010822,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,incorrect,MISSING_DATA,-368769,336001.63,-32768.0,19,14,15
24,P010822,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,4696,346998.06,351694.74,19,15,17
25,P010822,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,3766,357674.31,361440.33,19,14,16
26,P010822,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,1628,367409.96,369038.87,19,14,16
27,P010822,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,1670,374984.41,376655.06,19,17,15
28,P010822,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1736,382598.86,384335.19,19,17,15
29,P010822,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,incorrect,MISSING_DATA,-423061,390293.29,-32768.0,19,16,14
30,P010822,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,2069,401289.78,403359.62,19,15,17
31,P010822,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,2470,409304.42,411774.82,19,16,14
0,A270722,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,1554,79594.37,81149.13,7,16,17
1,A270722,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1844,87128.78,88972.97,7,16,17
2,A270722,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,2295,94933.29,97228.95,7,17,14
3,A270722,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1256,103188.1,104444.11,7,17,14
4,A270722,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1093,110392.37,111485.49,7,14,15
5,A270722,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1094,117446.45,118540.85,7,14,15
6,A270722,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,incorrect,w,1553,124490.53,126044.13,7,15,16
7,A270722,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1409,131994.92,133403.93,7,15,16
8,A270722,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1303,139349.26,140652.46,7,14,16
9,A270722,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,1265,146603.52,147869.11,7,15,17
10,A270722,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1203,153817.68,155021.22,7,17,15
11,A270722,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,1026,161001.9,162028.54,7,14,16
12,A270722,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,874,167985.98,168860.7,7,16,14
13,A270722,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,787,174809.91,175597.03,7,16,14
14,A270722,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,757,181543.84,182301.05,7,17,15
15,A270722,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,incorrect,w,1732,188247.73,189980.01,7,15,17
16,A270722,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1313,195932.21,197245.24,7,16,15
17,A270722,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,2015,203196.5,205211.75,7,15,14
18,A270722,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,1411,211161.1,212572.35,7,15,14
19,A270722,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,1102,218525.47,219627.78,7,14,17
20,A270722,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1970,225609.53,227580.12,7,17,16
21,A270722,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,893,233534.15,234427.81,7,14,17
22,A270722,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1219,240378.2,241597.61,7,17,16
23,A270722,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,861,247552.4,248413.55,7,16,15
24,A270722,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1897,254386.34,256284.13,7,17,17
25,A270722,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,1112,262260.92,263372.96,7,16,16
26,A270722,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,1471,269325.11,270796.93,7,16,16
27,A270722,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,943,276749.41,277692.46,7,15,15
28,A270722,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1536,283643.39,285179.99,7,15,15
29,A270722,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,1196,291167.79,292364.36,7,14,14
30,A270722,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,906,298321.97,299228.34,7,17,17
