sound_code,слово,sound,sound_trigger,метка_seq1,название категории,,pic_name,№_pic,pic,№_old,pic_code,pic_file,pic_trigger,quest1_a,quest1_a_sound_id,quest1_a_sound,quest1_a_trigger,ans,quest1_b,quest1_b_sound_id,quest1_b_sound,quest1_b_sound_trigger,quest2_b,quest2_b_sound_id,quest2_b_sound,ans,quest2_b_sound_trigger,ac_row,Дистракторы,dis_for_EE,dis_for_FM,Экспл_реал,FM_цель,FM_Экспл_реал,,Тропики,Огород,Тропики_короткие,Ogorod_short,,,,,,,Новые_понятия,,Известные_понятия,,,
1206,Banan,sound\\Banan.wav,105,10,импл_реал_с_названием,импл_,Banan,_4,Banan_4,,2004,pics\\Banan_4.jpg,200,,164,sound\\Sladriy_li.wav,801,да,,0,0,0,,0,0,0,0,2062,pics\\Tomat_6.jpg,0,pics\\Tomat_6.jpg,,sound\\Tropic,pics\\Tikva_4.jpg,pics\\Tikva,,pics\\Tikva_4.jpg,,,,,,,pics\\Tomat_6.jpg,0.560903491,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1206,Banan,sound\\Banan.wav,105,10,импл_реал_с_названием,импл_,Banan,_5,Banan_5,,2005,pics\\Banan_5.jpg,200,,165,sound\\Vlazhniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2164,pics\\Tikva_4.jpg,0,pics\\Tikva_4.jpg,,sound\\Tropic,pics\\Tikva_5.jpg,pics\\Tikva,,pics\\Tikva_5.jpg,,,,,,,pics\\Tikva_4.jpg,0.246014794,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1206,Banan,sound\\Banan.wav,105,10,импл_реал_с_названием,импл_,Banan,_6,Banan_6,,2006,pics\\Banan_6.jpg,200,,166,sound\\Syedobniy_li.wav,801,да,,0,0,0,,0,0,0,0,2163,pics\\Tikva_3.jpg,0,pics\\Tikva_3.jpg,,sound\\Tropic,pics\\Tikva_6.jpg,pics\\Tikva,,pics\\Tikva_6.jpg,,,,,,,pics\\Tikva_3.jpg,0.623934493,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1206,Banan,sound\\Banan.wav,105,10,импл_реал_с_названием,импл_,Banan,_7,Banan_7,,2007,pics\\Banan_7.jpg,200,,167,sound\\Sireneviy_li.wav,801,нет,,0,0,0,,0,0,0,0,2060,pics\\Tomat_4.jpg,0,pics\\Tomat_4.jpg,,sound\\Tropic,pics\\Tikva_7.jpg,pics\\Tikva,,pics\\Tikva_7.jpg,,,,,,,pics\\Tomat_4.jpg,0.115150517,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1206,Banan,sound\\Banan.wav,105,10,импл_реал_с_названием,импл_,Banan,_8,Banan_8,,2008,pics\\Banan_8.jpg,200,,168,sound\\Repchaliy_li.wav,801,нет,,0,0,0,,0,0,0,0,2162,pics\\Tikva_2.jpg,0,pics\\Tikva_2.jpg,,sound\\Tropic,pics\\Tikva_8.jpg,pics\\Tikva,,pics\\Tikva_8.jpg,,,,,,,pics\\Tikva_2.jpg,0.925808429,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_1,Finik_1,,2009,pics\\Finik_1.jpg,201,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,41,sound\\Korichneviy_li_on.wav,да,804,2216,pics\\dis59.jpg,pics\\dis59.jpg,,pics\\Finik_1.jpg,0,,,,,,,,,,,,0.154293161,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_2,Finik_2,,2010,pics\\Finik_2.jpg,201,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,42,sound\\Saharistiy_li_on.wav,да,804,2213,pics\\dis49.jpg,pics\\dis49.jpg,,pics\\Finik_2.jpg,0,,,,,,,,,,,,0.442266024,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_3,Finik_3,,2011,pics\\Finik_3.jpg,201,,0,0,0,0,,291,sound\\Vot.wav,801,,43,sound\\On_scolzckiy.wav,нет,804,2223,pics\\dis15.jpg,pics\\dis15.jpg,,pics\\Finik_3.jpg,0,,,,,,,,,,,,0.28355805,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_4,Finik_4,,2012,pics\\Finik_4.jpg,201,,0,0,0,0,,292,sound\\Eto.wav,801,,44,sound\\Lomkiy_li_on.wav,нет,804,2180,pics\\dis4.jpg,pics\\dis4.jpg,,pics\\Finik_4.jpg,0,,,,,,,,,,,,0.609305078,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_5,Finik_5,,2013,pics\\Finik_5.jpg,201,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,45,sound\\Mohnatiy_li_on.wav,нет,804,2178,pics\\dis34.jpg,pics\\dis34.jpg,,pics\\Finik_5.jpg,0,,,,,,,,,,,,0.859858673,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_6,Finik_6,,2014,pics\\Finik_6.jpg,201,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,46,sound\\On_smorshenniy.wav,да,804,2191,pics\\dis26.jpg,pics\\dis26.jpg,,pics\\Finik_6.jpg,0,,,,,,,,,,,,0.420016026,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_7,Finik_7,,2015,pics\\Finik_7.jpg,201,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,47,sound\\On_s_kostochoy.wav,да,804,2222,pics\\dis14.jpg,pics\\dis14.jpg,,pics\\Finik_7.jpg,0,,,,,,,,,,,,0.086561601,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1207,Date,sound\\Date.wav,106,11,экспл_реал_с_названием,экспл,Finik,_8,Finik_8,,2016,pics\\Finik_8.jpg,201,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,48,sound\\On_treugolniy.wav,нет,804,2232,pics\\dis13.jpg,pics\\dis13.jpg,,pics\\Finik_8.jpg,0,,,,,,,,,,,,0.651054439,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_1,Goroh_1,,2017,pics\\Goroh_1.jpg,202,,177,sound\\Rihliy_li.wav,801,нет,,0,0,0,,0,0,0,0,2029,pics\\Kokos_5.jpg,0,pics\\Kokos_5.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Kokos_5.jpg,,0.577177511,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_2,Goroh_2,,2018,pics\\Goroh_2.jpg,202,,178,sound\\V_struchke_li.wav,801,да,,0,0,0,,0,0,0,0,2159,pics\\Injir_7.jpg,0,pics\\Injir_7.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Injir_7.jpg,,0.349223473,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_3,Goroh_3,,2019,pics\\Goroh_3.jpg,202,,179,sound\\Yadovitiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2016,pics\\Finik_8.jpg,0,pics\\Finik_8.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Finik_8.jpg,,0.389168011,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_4,Goroh_4,,2020,pics\\Goroh_4.jpg,202,,180,sound\\Polosatiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2031,pics\\Kokos_7.jpg,0,pics\\Kokos_7.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Kokos_7.jpg,,0.145867234,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_5,Goroh_5,,2021,pics\\Goroh_5.jpg,202,,181,sound\\Ploskiy_li.wav,801,да,,0,0,0,,0,0,0,0,2012,pics\\Finik_4.jpg,0,pics\\Finik_4.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Finik_4.jpg,,0.330621766,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_6,Goroh_6,,2022,pics\\Goroh_6.jpg,202,,182,sound\\Tolchenniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2013,pics\\Finik_5.jpg,0,pics\\Finik_5.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Finik_5.jpg,,0.406656643,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_7,Goroh_7,,2023,pics\\Goroh_7.jpg,202,,183,sound\\Zelenniy_li.wav,801,да,,0,0,0,,0,0,0,0,2014,pics\\Finik_6.jpg,0,pics\\Finik_6.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Finik_6.jpg,,0.024969264,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Peas,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Goroh,_8,Goroh_8,,2024,pics\\Goroh_8.jpg,202,,184,sound\\Legkiy_li.wav,801,да,,0,0,0,,0,0,0,0,2010,pics\\Finik_2.jpg,0,pics\\Finik_2.jpg,,sound\\Ogorod,,,,,,,,,,pics\\Finik_2.jpg,,0.81858977,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
298,Renan,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Sapota,_1,Sapota_1,,2129,pics\\Sapota_1.jpg,213,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,137,sound\\On_sharoobraxniy.wav,да,804,2220,pics\\dis16.jpg,pics\\dis16.jpg,,,,pics\\Banan_1.jpg,,,,,,0.040999719,pics\\Tomat_2.jpg,,,,0.402554816,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Renan,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Sapota,_2,Sapota_2,,2130,pics\\Sapota_2.jpg,213,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,138,sound\\On_nadrezan.wav,да,804,2169,pics\\dis6.jpg,pics\\dis6.jpg,,,,pics\\Banan_2.jpg,,,,,,0.183481272,pics\\Redis_1.jpg,,,,0.80405237,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Renan,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Sapota,_3,Sapota_3,,2131,pics\\Sapota_3.jpg,213,,0,0,0,0,,291,sound\\Vot.wav,801,,139,sound\\On_perekruchen.wav,нет,804,2204,pics\\dis52.jpg,pics\\dis52.jpg,,,,pics\\Banan_3.jpg,,,,,,0.440127359,pics\\Limon_2.jpg,,,,0.119995031,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
298,Renan,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Sapota,_4,Sapota_4,,2132,pics\\Sapota_4.jpg,213,,0,0,0,0,,292,sound\\Eto.wav,801,,140,sound\\Sorvan_li_on.wav,да,804,2194,pics\\dis55.jpg,pics\\dis55.jpg,,,,pics\\Banan_4.jpg,,,,,,0.746288757,pics\\Finik_2.jpg,,,,0.151359246,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
298,Renan,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Sapota,_5,Sapota_5,,2133,pics\\Sapota_5.jpg,213,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,141,sound\\Spressovan_li_on.wav,нет,804,2212,pics\\dis61.jpg,pics\\dis61.jpg,,,,pics\\Banan_5.jpg,,,,,,0.732975028,pics\\Finik_5.jpg,,,,0.012314601,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
298,Renan,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Sapota,_6,Sapota_6,,2134,pics\\Sapota_6.jpg,213,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,142,sound\\Zheltiy_li_on.wav,нет,804,2187,pics\\dis1.jpg,pics\\dis1.jpg,,,,pics\\Banan_6.jpg,,,,,,0.466797451,pics\\Limon_1.jpg,,,,0.490419421,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Renan,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Sapota,_7,Sapota_7,,2135,pics\\Sapota_7.jpg,213,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,143,sound\\Rovniy_li_on.wav,да,804,2225,pics\\dis9.jpg,pics\\dis9.jpg,,,,pics\\Banan_7.jpg,,,,,,0.544336634,pics\\Kokos_5.jpg,,,,0.892048475,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Renan,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Sapota,_8,Sapota_8,,2136,pics\\Sapota_8.jpg,213,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,144,sound\\On_imeet_shipi.wav,нет,804,2219,pics\\dis17.jpg,pics\\dis17.jpg,,,,pics\\Banan_8.jpg,,,,,,0.739511114,pics\\Finik_4.jpg,,,,0.065962827,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_1,Tamanid_1,,2137,pics\\Tamanid_1.jpg,214,,273,sound\\Krasnovatiy_li.wav,801,да,,0,0,0,,0,0,0,0,2026,pics\\Kokos_2.jpg,0,pics\\Kokos_2.jpg,,,pics\\Finik_1.jpg,,,,,,0.571715158,pics\\Kokos_2.jpg,,,pics\\Kokos_2.jpg,0.578902637,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_2,Tamanid_2,,2138,pics\\Tamanid_2.jpg,214,,274,sound\\Izognut_li.wav,801,да,,0,0,0,,0,0,0,0,2003,pics\\Banan_3.jpg,0,pics\\Banan_3.jpg,,,pics\\Finik_2.jpg,,,,,,0.937174676,pics\\Banan_3.jpg,,,pics\\Banan_3.jpg,0.176512503,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_3,Tamanid_3,,2139,pics\\Tamanid_3.jpg,214,,275,sound\\Barhatistiy_li.wav,801,да,,0,0,0,,0,0,0,0,2004,pics\\Banan_4.jpg,0,pics\\Banan_4.jpg,,,pics\\Finik_3.jpg,,,,,,0.883559905,pics\\Banan_4.jpg,,,pics\\Banan_4.jpg,0.557125675,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_4,Tamanid_4,,2140,pics\\Tamanid_4.jpg,214,,276,sound\\Odnotonniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2064,pics\\Tomat_8.jpg,0,pics\\Tomat_8.jpg,,,pics\\Finik_4.jpg,,,,,,0.003831734,pics\\Tomat_8.jpg,,,pics\\Tomat_8.jpg,0.324552968,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_5,Tamanid_5,,2141,pics\\Tamanid_5.jpg,214,,277,sound\\Prozrachniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2039,pics\\Limon_7.jpg,0,pics\\Limon_7.jpg,,,pics\\Finik_5.jpg,,,,,,0.392727977,pics\\Limon_7.jpg,,,pics\\Limon_7.jpg,0.357503758,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_6,Tamanid_6,,2142,pics\\Tamanid_6.jpg,214,,278,sound\\Izmelchen_li.wav,801,нет,,0,0,0,,0,0,0,0,2047,pics\\Peper_7.jpg,0,pics\\Peper_7.jpg,,,pics\\Finik_6.jpg,,,,,,0.196910115,pics\\Peper_7.jpg,,,pics\\Peper_7.jpg,0.166146218,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_7,Tamanid_7,,2143,pics\\Tamanid_7.jpg,214,,279,sound\\Cvetushiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2055,pics\\Redis_7.jpg,0,pics\\Redis_7.jpg,,,pics\\Finik_7.jpg,,,,,,0.087321016,pics\\Redis_7.jpg,,,pics\\Redis_7.jpg,0.20391523,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1210,Baroh,sound\\Baroh.wav,109,14,импл_новые_с_названием,импл_,Tamanid,_8,Tamanid_8,,2144,pics\\Tamanid_8.jpg,214,,280,sound\\Skruchen_li.wav,801,да,,0,0,0,,0,0,0,0,2018,pics\\Goroh_2.jpg,0,pics\\Goroh_2.jpg,,,pics\\Finik_8.jpg,,,,,,0.692281791,pics\\Goroh_2.jpg,,,pics\\Goroh_2.jpg,0.114433414,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_1,ZF_1,,2145,pics\\ZF_1.jpg,215,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,153,sound\\On_s_chashuykami.wav,да,804,2226,pics\\dis11.jpg,pics\\dis11.jpg,,,,pics\\Goroh_1.jpg,,,,,,0.200874668,pics\\Peper_6.jpg,,,,0.167467518,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_2,ZF_2,,2146,pics\\ZF_2.jpg,215,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,154,sound\\On_rozoviy.wav,нет,804,2181,pics\\dis24.jpg,pics\\dis24.jpg,,,,pics\\Goroh_2.jpg,,,,,,0.188403744,pics\\Peper_8.jpg,,,,0.670823553,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_3,ZF_3,,2147,pics\\ZF_3.jpg,215,,0,0,0,0,,291,sound\\Vot.wav,801,,155,sound\\Tonkiy_li_on.wav,нет,804,2224,pics\\dis29.jpg,pics\\dis29.jpg,,,,pics\\Goroh_3.jpg,,,,,,0.723342972,pics\\Finik_7.jpg,,,,0.714584326,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_4,ZF_4,,2148,pics\\ZF_4.jpg,215,,0,0,0,0,,292,sound\\Eto.wav,801,,156,sound\\Celniy_li_on.wav,нет,804,2209,pics\\dis51.jpg,pics\\dis51.jpg,,,,pics\\Goroh_4.jpg,,,,,,0.744542937,pics\\Finik_3.jpg,,,,0.498148847,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_5,ZF_5,,2149,pics\\ZF_5.jpg,215,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,157,sound\\On_shershaviy.wav,да,804,2221,pics\\dis28.jpg,pics\\dis28.jpg,,,,pics\\Goroh_5.jpg,,,,,,0.509707001,pics\\Kokos_8.jpg,,,,0.571978564,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_6,ZF_6,,2150,pics\\ZF_6.jpg,215,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,158,sound\\Zaostrin_li_on.wav,да,804,2202,pics\\dis47.jpg,pics\\dis47.jpg,,,,pics\\Goroh_6.jpg,,,,,,0.265061117,pics\\Peper_4.jpg,,,,0.042659381,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_7,ZF_7,,2151,pics\\ZF_7.jpg,215,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,159,sound\\On_rassipchatiy.wav,нет,804,2230,pics\\dis8.jpg,pics\\dis8.jpg,,,,pics\\Goroh_7.jpg,,,,,,0.13838101,pics\\Redis_6.jpg,,,,0.347995115,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
1211,Liroh,sound\\Liroh.wav,110,15,экспл_новые_с_названием,экспл,ZF,_8,ZF_8,,2152,pics\\ZF_8.jpg,215,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,160,sound\\Ochishen_li_on.wav,да,804,2214,pics\\dis63.jpg,pics\\dis63.jpg,,,,pics\\Goroh_8.jpg,,,,,,0.697303963,pics\\Goroh_1.jpg,,,,0.09275196,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Fimon,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Ackee,_1,Ackee_1,,2065,pics\\Ackee_1.jpg,208,,225,sound\\Sushenniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2045,pics\\Peper_5.jpg,0,pics\\Peper_5.jpg,,,pics\\Kokos_1.jpg,,,,,,0.207122129,pics\\Peper_5.jpg,,,pics\\Peper_5.jpg,0.508938476,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
297,Fimon,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Ackee,_2,Ackee_2,,2066,pics\\Ackee_2.jpg,208,,226,sound\\S_vetochkoy_li.wav,801,да,,0,0,0,,0,0,0,0,2031,pics\\Kokos_7.jpg,0,pics\\Kokos_7.jpg,,,pics\\Kokos_2.jpg,,,,,,0.521735535,pics\\Kokos_7.jpg,,,pics\\Kokos_7.jpg,0.689288584,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Fimon,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ackee,_3,Ackee_3,,2067,pics\\Ackee_3.jpg,208,,227,sound\\Rasskrit_li.wav,801,да,,0,0,0,,0,0,0,0,2008,pics\\Banan_8.jpg,0,pics\\Banan_8.jpg,,,pics\\Kokos_3.jpg,,,,,,0.791681255,pics\\Banan_8.jpg,,,pics\\Banan_8.jpg,0.048293024,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
298,Fimon,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ackee,_4,Ackee_4,,2068,pics\\Ackee_4.jpg,208,,228,sound\\Pushistiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2006,pics\\Banan_6.jpg,0,pics\\Banan_6.jpg,,,pics\\Kokos_4.jpg,,,,,,0.843690325,pics\\Banan_6.jpg,,,pics\\Banan_6.jpg,0.129556337,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
298,Fimon,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ackee,_5,Ackee_5,,2069,pics\\Ackee_5.jpg,208,,229,sound\\Kvadratniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2042,pics\\Peper_2.jpg,0,pics\\Peper_2.jpg,,,pics\\Kokos_5.jpg,,,,,,0.322903196,pics\\Peper_2.jpg,,,pics\\Peper_2.jpg,0.140921564,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Fimon,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Ackee,_6,Ackee_6,,2070,pics\\Ackee_6.jpg,208,,230,sound\\Sklizskiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2060,pics\\Tomat_4.jpg,0,pics\\Tomat_4.jpg,,,pics\\Kokos_6.jpg,,,,,,0.024937135,pics\\Tomat_4.jpg,,,pics\\Tomat_4.jpg,0.838184574,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
297,Fimon,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Ackee,_7,Ackee_7,,2071,pics\\Ackee_7.jpg,208,,231,sound\\Uvyadshiy_li.wav,801,да,,0,0,0,,0,0,0,0,2041,pics\\Peper_1.jpg,0,pics\\Peper_1.jpg,,,pics\\Kokos_7.jpg,,,,,,0.363110832,pics\\Peper_1.jpg,,,pics\\Peper_1.jpg,0.727250578,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Fimon,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ackee,_8,Ackee_8,,2072,pics\\Ackee_8.jpg,208,,232,sound\\Raznocvetniy_li.wav,801,да,,0,0,0,,0,0,0,0,2052,pics\\Redis_4.jpg,0,pics\\Redis_4.jpg,,,pics\\Kokos_8.jpg,,,,,,0.165784552,pics\\Redis_4.jpg,,,pics\\Redis_4.jpg,0.300319837,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
297,Codis,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Ake,_1,Ake_1,,2073,pics\\Ake_1.jpg,209,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,105,sound\\On_imeet_myakot.wav,да,804,2228,pics\\dis38.jpg,pics\\dis38.jpg,,,,pics\\Limon_1.jpg,,,,,,0.077614398,pics\\Redis_8.jpg,,,,0.933833976,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
298,Codis,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Ake,_2,Ake_2,,2074,pics\\Ake_2.jpg,209,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,106,sound\\Prodolgovatiy_li_on.wav,да,804,2189,pics\\dis33.jpg,pics\\dis33.jpg,,,,pics\\Limon_2.jpg,,,,,,0.397590481,pics\\Limon_6.jpg,,,,0.383090337,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
