pic_name,sound_code,слово,sound,sound_trigger,метка_seq1,название категории,,pic_name,№_pic,pic,№_old,pic_code,pic_file,pic_trigger,quest1_a,quest1_a_sound_id,quest1_a_sound,quest1_a_trigger,ans,quest1_b,quest1_b_sound_id,quest1_b_sound,quest1_b_sound_trigger,quest2_b,quest2_b_sound_id,quest2_b_sound,ans,quest2_b_sound_trigger,,Дистракторы,dis_for_EE,dis_for_FM,Экспл_реал,FM_цель,FM_Экспл_реал,,Тропики,Огород,Тропики_короткие,Ogorod_short,,,,,,,Новые_понятия,,Известные_понятия,,,
Banan,299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_3,Banan_3,,2003,pics\\Banan_3.jpg,200,,0,0,0,0,,291,sound\\Vot.wav,801,,31,sound\\On_zharenniy.wav,нет,804,2215,pics\\dis62.jpg,pics\\dis62.jpg,,pics\\Banan_3.jpg,0,pics\\Tikva_3.jpg,pics\\Tikva,,pics\\Tikva_3.jpg,,,,,,,,0.922459415,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_4,Banan_4,,2004,pics\\Banan_4.jpg,200,,0,0,0,0,,292,sound\\Eto.wav,801,,32,sound\\Sladriy_li_on.wav,да,804,2203,pics\\dis53.jpg,pics\\dis53.jpg,,pics\\Banan_4.jpg,0,pics\\Tikva_4.jpg,pics\\Tikva,,pics\\Tikva_4.jpg,,,,,,,,0.772607653,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_5,Banan_5,,2005,pics\\Banan_5.jpg,200,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,33,sound\\Vlazhniy_li_on.wav,нет,804,2206,pics\\dis50.jpg,pics\\dis50.jpg,,pics\\Banan_5.jpg,0,pics\\Tikva_5.jpg,pics\\Tikva,,pics\\Tikva_5.jpg,,,,,,,,0.649629025,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_6,Banan_6,,2006,pics\\Banan_6.jpg,200,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,34,sound\\On_sedobniy.wav,да,804,2200,pics\\dis57.jpg,pics\\dis57.jpg,,pics\\Banan_6.jpg,0,pics\\Tikva_6.jpg,pics\\Tikva,,pics\\Tikva_6.jpg,,,,,,,,0.166783752,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_7,Banan_7,,2007,pics\\Banan_7.jpg,200,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,35,sound\\Sireneviy_li_on.wav,нет,804,2196,pics\\dis40.jpg,pics\\dis40.jpg,,pics\\Banan_7.jpg,0,pics\\Tikva_7.jpg,pics\\Tikva,,pics\\Tikva_7.jpg,,,,,,,,0.836978785,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_8,Banan_8,,2008,pics\\Banan_8.jpg,200,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,40,sound\\On_repchatiy.wav,нет,804,2186,pics\\dis25.jpg,pics\\dis25.jpg,,pics\\Banan_8.jpg,0,pics\\Tikva_8.jpg,pics\\Tikva,,pics\\Tikva_8.jpg,,,,,,,,0.587622448,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_1,Finik_1,,2009,pics\\Finik_1.jpg,201,,169,sound\\Korichneviy_li.wav,801,да,,0,0,0,,0,0,0,0,2165,pics\\Tikva_5.jpg,0,pics\\Tikva_5.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Tikva_5.jpg,0.882808139,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_2,Finik_2,,2010,pics\\Finik_2.jpg,201,,170,sound\\Saharistiy_li.wav,801,да,,0,0,0,,0,0,0,0,2164,pics\\Tikva_4.jpg,0,pics\\Tikva_4.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Tikva_4.jpg,0.643365729,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_3,Finik_3,,2011,pics\\Finik_3.jpg,201,,171,sound\\Skolzskiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2162,pics\\Tikva_2.jpg,0,pics\\Tikva_2.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Tikva_2.jpg,0.843063556,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_4,Finik_4,,2012,pics\\Finik_4.jpg,201,,172,sound\\Lomkyi_li.wav,801,нет,,0,0,0,,0,0,0,0,2161,pics\\Tikva_1.jpg,0,pics\\Tikva_1.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Tikva_1.jpg,0.566794774,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_5,Finik_5,,2013,pics\\Finik_5.jpg,201,,173,sound\\Mochnatiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2022,pics\\Goroh_6.jpg,0,pics\\Goroh_6.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Goroh_6.jpg,0.062163604,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_6,Finik_6,,2014,pics\\Finik_6.jpg,201,,174,sound\\Smorshenniy_li.wav,801,да,,0,0,0,,0,0,0,0,2024,pics\\Goroh_8.jpg,0,pics\\Goroh_8.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Goroh_8.jpg,0.004155484,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_7,Finik_7,,2015,pics\\Finik_7.jpg,201,,175,sound\\S_kostochkoy_li.wav,801,да,,0,0,0,,0,0,0,0,2056,pics\\Redis_8.jpg,0,pics\\Redis_8.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Redis_8.jpg,0.277167053,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,1207,Date,sound\\Date.wav,106,10,импл_реал_с_названием,импл_,Finik,_8,Finik_8,,2016,pics\\Finik_8.jpg,201,,176,sound\\Treugolniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2053,pics\\Redis_5.jpg,0,pics\\Redis_5.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Redis_5.jpg,0.892843689,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_1,Goroh_1,,2017,pics\\Goroh_1.jpg,202,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,49,sound\\Rihliy_li_on.wav,нет,804,2199,pics\\dis56.jpg,pics\\dis56.jpg,,pics\\Goroh_1.jpg,0,,,,,,,,,,,,0.250466907,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_2,Goroh_2,,2018,pics\\Goroh_2.jpg,202,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,50,sound\\On_v_struchke.wav,да,804,2195,pics\\dis41.jpg,pics\\dis41.jpg,,pics\\Goroh_2.jpg,0,,,,,,,,,,,,0.740317291,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_3,Goroh_3,,2019,pics\\Goroh_3.jpg,202,,0,0,0,0,,291,sound\\Vot.wav,801,,51,sound\\Yadovitiy_li_on.wav,нет,804,2172,pics\\dis23.jpg,pics\\dis23.jpg,,pics\\Goroh_3.jpg,0,,,,,,,,,,,,0.405307763,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_4,Goroh_4,,2020,pics\\Goroh_4.jpg,202,,0,0,0,0,,292,sound\\Eto.wav,801,,52,sound\\On_polosatiy.wav,нет,804,2193,pics\\dis2.jpg,pics\\dis2.jpg,,pics\\Goroh_4.jpg,0,,,,,,,,,,,,0.982733571,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_5,Goroh_5,,2021,pics\\Goroh_5.jpg,202,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,53,sound\\On_ploskiy.wav,да,804,2227,pics\\dis39.jpg,pics\\dis39.jpg,,pics\\Goroh_5.jpg,0,,,,,,,,,,,,0.425889484,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_6,Goroh_6,,2022,pics\\Goroh_6.jpg,202,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,54,sound\\On_tolsheniy.wav,нет,804,2174,pics\\dis7.jpg,pics\\dis7.jpg,,pics\\Goroh_6.jpg,0,,,,,,,,,,,,0.308805857,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_7,Goroh_7,,2023,pics\\Goroh_7.jpg,202,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,55,sound\\Zeleniy_li_on.wav,да,804,2231,pics\\dis12.jpg,pics\\dis12.jpg,,pics\\Goroh_7.jpg,0,,,,,,,,,,,,0.290566261,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,1208,Peas,sound\\Peas.wav,107,11,экспл_реал_с_названием,экспл,Goroh,_8,Goroh_8,,2024,pics\\Goroh_8.jpg,202,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,56,sound\\Ligkiy_li_on.wav,да,804,2175,pics\\dis5.jpg,pics\\dis5.jpg,,pics\\Goroh_8.jpg,0,,,,,,,,,,,,0.301973706,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Ake,298,Renan,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ake,_1,Ake_1,,2073,pics\\Ake_1.jpg,209,,233,sound\\Imeet_li_myakot.wav,801,да,,0,0,0,,0,0,0,0,2049,pics\\Redis_1.jpg,0,pics\\Redis_1.jpg,,,pics\\Banan_1.jpg,,,,,,0.343409016,pics\\Redis_1.jpg,,,pics\\Redis_1.jpg,0.438675701,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,298,Renan,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ake,_2,Ake_2,,2074,pics\\Ake_2.jpg,209,,234,sound\\Prodolgovatiy_li.wav,801,да,,0,0,0,,0,0,0,0,2062,pics\\Tomat_6.jpg,0,pics\\Tomat_6.jpg,,,pics\\Banan_2.jpg,,,,,,0.068110636,pics\\Tomat_6.jpg,,,pics\\Tomat_6.jpg,0.117066687,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,297,Renan,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Ake,_3,Ake_3,,2075,pics\\Ake_3.jpg,209,,235,sound\\Pyatnistyi_li.wav,801,нет,,0,0,0,,0,0,0,0,2032,pics\\Kokos_8.jpg,0,pics\\Kokos_8.jpg,,,pics\\Banan_3.jpg,,,,,,0.571035173,pics\\Kokos_8.jpg,,,pics\\Kokos_8.jpg,0.719709473,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ake,298,Renan,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ake,_4,Ake_4,,2076,pics\\Ake_4.jpg,209,,236,sound\\S_kochuroy_li.wav,801,да,,0,0,0,,0,0,0,0,2007,pics\\Banan_7.jpg,0,pics\\Banan_7.jpg,,,pics\\Banan_4.jpg,,,,,,0.882457842,pics\\Banan_7.jpg,,,pics\\Banan_7.jpg,0.419434255,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,297,Renan,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Ake,_5,Ake_5,,2077,pics\\Ake_5.jpg,209,,237,sound\\Fioletoviy_li.wav,801,да,,0,0,0,,0,0,0,0,2001,pics\\Banan_1.jpg,0,pics\\Banan_1.jpg,,,pics\\Banan_5.jpg,,,,,,0.971709251,pics\\Banan_1.jpg,,,pics\\Banan_1.jpg,0.667103019,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ake,298,Renan,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ake,_6,Ake_6,,2078,pics\\Ake_6.jpg,209,,238,sound\\S_dolkami_li.wav,801,нет,,0,0,0,,0,0,0,0,2044,pics\\Peper_4.jpg,0,pics\\Peper_4.jpg,,,pics\\Banan_6.jpg,,,,,,0.38477938,pics\\Peper_4.jpg,,,pics\\Peper_4.jpg,0.510594037,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,297,Renan,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Ake,_7,Ake_7,,2079,pics\\Ake_7.jpg,209,,239,sound\\Visushenniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2034,pics\\Limon_2.jpg,0,pics\\Limon_2.jpg,,,pics\\Banan_7.jpg,,,,,,0.547005366,pics\\Limon_2.jpg,,,pics\\Limon_2.jpg,0.600214892,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ake,298,Renan,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Ake,_8,Ake_8,,2080,pics\\Ake_8.jpg,209,,240,sound\\Myatiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2005,pics\\Banan_5.jpg,0,pics\\Banan_5.jpg,,,pics\\Banan_8.jpg,,,,,,0.922850467,pics\\Banan_5.jpg,,,pics\\Banan_5.jpg,0.263364994,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,297,Baroh,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Finger,_1,Finger_1,,2081,pics\\Finger_1.jpg,210,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,113,sound\\On_vizhatiy.wav,да,804,2198,pics\\dis42.jpg,pics\\dis42.jpg,,,,pics\\Finik_1.jpg,,,,,,0.711595276,pics\\Goroh_2.jpg,,,,0.762383382,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Finger,297,Baroh,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Finger,_2,Finger_2,,2082,pics\\Finger_2.jpg,210,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,114,sound\\On_nadloman.wav,да,804,2183,pics\\dis18.jpg,pics\\dis18.jpg,,,,pics\\Finik_2.jpg,,,,,,0.495590383,pics\\Limon_5.jpg,,,,0.971761213,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Finger,297,Baroh,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Finger,_3,Finger_3,,2083,pics\\Finger_3.jpg,210,,0,0,0,0,,291,sound\\Vot.wav,801,,115,sound\\On_volnistiy.wav,нет,804,2208,pics\\dis45.jpg,pics\\dis45.jpg,,,,pics\\Finik_3.jpg,,,,,,0.667051138,pics\\Goroh_6.jpg,,,,0.95129834,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Finger,298,Baroh,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Finger,_4,Finger_4,,2084,pics\\Finger_4.jpg,210,,0,0,0,0,,292,sound\\Eto.wav,801,,116,sound\\On_buriy.wav,да,804,2188,pics\\dis3.jpg,pics\\dis3.jpg,,,,pics\\Finik_4.jpg,,,,,,0.24306586,pics\\Redis_6.jpg,,,,0.446458368,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,298,Baroh,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Finger,_5,Finger_5,,2085,pics\\Finger_5.jpg,210,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,117,sound\\Vityanut_li_on.wav,нет,804,2192,pics\\dis32.jpg,pics\\dis32.jpg,,,,pics\\Finik_5.jpg,,,,,,0.84838491,pics\\Finik_1.jpg,,,,0.50745494,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,297,Baroh,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Finger,_6,Finger_6,,2086,pics\\Finger_6.jpg,210,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,118,sound\\Obyemniy_li_on.wav,да,804,2171,pics\\dis22.jpg,pics\\dis22.jpg,,,,pics\\Finik_6.jpg,,,,,,0.289505906,pics\\Redis_4.jpg,,,,0.895635088,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Finger,298,Baroh,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Finger,_7,Finger_7,,2087,pics\\Finger_7.jpg,210,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,119,sound\\Pustoy_li_on.wav,нет,804,2177,pics\\dis35.jpg,pics\\dis35.jpg,,,,pics\\Finik_7.jpg,,,,,,0.231775556,pics\\Redis_8.jpg,,,,0.361661212,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,298,Baroh,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Finger,_8,Finger_8,,2088,pics\\Finger_8.jpg,210,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,120,sound\\Belyi_li_on.wav,нет,804,2184,pics\\dis19.jpg,pics\\dis19.jpg,,,,pics\\Finik_8.jpg,,,,,,0.407980963,pics\\Peper_3.jpg,,,,0.364742728,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_1,Gac_1,,2089,pics\\Gac_1.jpg,211,,249,sound\\Ispachkan_li.wav,801,нет,,0,0,0,,0,0,0,0,2003,pics\\Banan_3.jpg,0,pics\\Banan_3.jpg,,,pics\\Goroh_1.jpg,,,,,,0.931712174,pics\\Banan_3.jpg,,,pics\\Banan_3.jpg,0.671759728,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_2,Gac_2,,2090,pics\\Gac_2.jpg,211,,250,sound\\Farshirovanniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2064,pics\\Tomat_8.jpg,0,pics\\Tomat_8.jpg,,,pics\\Goroh_2.jpg,,,,,,0.000482311,pics\\Tomat_8.jpg,,,pics\\Tomat_8.jpg,0.775397508,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_3,Gac_3,,2091,pics\\Gac_3.jpg,211,,251,sound\\Razrezan_li.wav,801,да,,0,0,0,,0,0,0,0,2035,pics\\Limon_3.jpg,0,pics\\Limon_3.jpg,,,pics\\Goroh_3.jpg,,,,,,0.500270471,pics\\Limon_3.jpg,,,pics\\Limon_3.jpg,0.290122949,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_4,Gac_4,,2092,pics\\Gac_4.jpg,211,,252,sound\\S_lepestkami_li.wav,801,нет,,0,0,0,,0,0,0,0,2029,pics\\Kokos_5.jpg,0,pics\\Kokos_5.jpg,,,pics\\Goroh_4.jpg,,,,,,0.587664599,pics\\Kokos_5.jpg,,,pics\\Kokos_5.jpg,0.262006282,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_5,Gac_5,,2093,pics\\Gac_5.jpg,211,,253,sound\\Kolyuchiy_li.wav,801,да,,0,0,0,,0,0,0,0,2002,pics\\Banan_2.jpg,0,pics\\Banan_2.jpg,,,pics\\Goroh_5.jpg,,,,,,0.9481874,pics\\Banan_2.jpg,,,pics\\Banan_2.jpg,0.26200222,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_6,Gac_6,,2094,pics\\Gac_6.jpg,211,,254,sound\\Oranzhrviy_li.wav,801,да,,0,0,0,,0,0,0,0,2013,pics\\Finik_5.jpg,0,pics\\Finik_5.jpg,,,pics\\Goroh_6.jpg,,,,,,0.766883117,pics\\Finik_5.jpg,,,pics\\Finik_5.jpg,0.495268513,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_7,Gac_7,,2095,pics\\Gac_7.jpg,211,,255,sound\\Zernistiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2015,pics\\Finik_7.jpg,0,pics\\Finik_7.jpg,,,pics\\Goroh_7.jpg,,,,,,0.76216528,pics\\Finik_7.jpg,,,pics\\Finik_7.jpg,0.689156336,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Gac,1211,Liroh,sound\\Liroh.wav,110,14,импл_новые_с_названием,импл_,Gac,_8,Gac_8,,2096,pics\\Gac_8.jpg,211,,256,sound\\Okrugliy_li.wav,801,да,,0,0,0,,0,0,0,0,2030,pics\\Kokos_6.jpg,0,pics\\Kokos_6.jpg,,,pics\\Goroh_8.jpg,,,,,,0.573399551,pics\\Kokos_6.jpg,,,pics\\Kokos_6.jpg,0.748599904,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_1,Noni_1,,2113,pics\\Noni_1.jpg,212,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,129,sound\\On_beliy_vnutri.wav,да,804,2185,pics\\dis31.jpg,pics\\dis31.jpg,,,,pics\\Kokos_1.jpg,,,,,,0.213009395,pics\\Tomat_1.jpg,,,,0.671797472,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_2,Noni_2,,2114,pics\\Noni_2.jpg,212,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,130,sound\\Rebristiy_li_on.wav,да,804,2170,pics\\dis36.jpg,pics\\dis36.jpg,,,,pics\\Kokos_2.jpg,,,,,,0.235435386,pics\\Redis_7.jpg,,,,0.699607869,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_3,Noni_3,,2115,pics\\Noni_3.jpg,212,,0,0,0,0,,291,sound\\Vot.wav,801,,131,sound\\Goluboy_li_on.wav,нет,804,2190,pics\\dis27.jpg,pics\\dis27.jpg,,,,pics\\Kokos_3.jpg,,,,,,0.255335251,pics\\Redis_5.jpg,,,,0.834428361,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_4,Noni_4,,2116,pics\\Noni_4.jpg,212,,0,0,0,0,,292,sound\\Eto.wav,801,,132,sound\\On_s_bugorkami.wav,да,804,2176,pics\\dis21.jpg,pics\\dis21.jpg,,,,pics\\Kokos_4.jpg,,,,,,0.307534248,pics\\Redis_3.jpg,,,,0.076911322,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_5,Noni_5,,2117,pics\\Noni_5.jpg,212,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,133,sound\\Ovalniy_li_on.wav,да,804,2205,pics\\dis46.jpg,pics\\dis46.jpg,,,,pics\\Kokos_5.jpg,,,,,,0.76520306,pics\\Finik_6.jpg,,,,0.634389317,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_6,Noni_6,,2118,pics\\Noni_6.jpg,212,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,134,sound\\Zhidkiy_li_on.wav,нет,804,2201,pics\\dis43.jpg,pics\\dis43.jpg,,,,pics\\Kokos_6.jpg,,,,,,0.500265279,pics\\Limon_4.jpg,,,,0.680120918,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_7,Noni_7,,2119,pics\\Noni_7.jpg,212,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,135,sound\\On_lohmatiy.wav,нет,804,2197,pics\\dis54.jpg,pics\\dis54.jpg,,,,pics\\Kokos_7.jpg,,,,,,0.169186302,pics\\Tomat_2.jpg,,,,0.85059699,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Noni,1212,Fimon,sound\\Fimon.wav,111,15,экспл_новые_с_названием,экспл,Noni,_8,Noni_8,,2120,pics\\Noni_8.jpg,212,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,136,sound\\On_zolotistiy.wav,нет,804,2218,pics\\dis64.jpg,pics\\dis64.jpg,,,,pics\\Kokos_8.jpg,,,,,,0.368241944,pics\\Peper_7.jpg,,,,0.469356832,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
